"Time (s) Run #2";"Angle, Ch 1+2 (rad) Run #2";"Angular Velocity, Ch 1+2 (rad/s) Run #2";"Angular Acceleration, Ch 1+2 (rad/s²) Run #2";"Position, Ch 1+2 (m) Run #2";"Velocity, Ch 1+2 (m/s) Run #2";"Acceleration, Ch 1+2 (m/s²) Run #2";"Angle, Ch 3+4 (rad) Run #2";"Angular Velocity, Ch 3+4 (rad/s) Run #2";"Angular Acceleration, Ch 3+4 (rad/s²) Run #2";"Position, Ch 3+4 (m) Run #2";"Velocity, Ch 3+4 (m/s) Run #2";"Acceleration, Ch 3+4 (m/s²) Run #2";"Output Voltage (V) Run #2";"Output Current (A) Run #2";"Time (s) Run #3";"Angle, Ch 1+2 (rad) Run #3";"Angular Velocity, Ch 1+2 (rad/s) Run #3";"Angular Acceleration, Ch 1+2 (rad/s²) Run #3";"Position, Ch 1+2 (m) Run #3";"Velocity, Ch 1+2 (m/s) Run #3";"Acceleration, Ch 1+2 (m/s²) Run #3";"Angle, Ch 3+4 (rad) Run #3";"Angular Velocity, Ch 3+4 (rad/s) Run #3";"Angular Acceleration, Ch 3+4 (rad/s²) Run #3";"Position, Ch 3+4 (m) Run #3";"Velocity, Ch 3+4 (m/s) Run #3";"Acceleration, Ch 3+4 (m/s²) Run #3";"Output Voltage (V) Run #3";"Output Current (A) Run #3";"Time (s) Run #4";"Angle, Ch 1+2 (rad) Run #4";"Angular Velocity, Ch 1+2 (rad/s) Run #4";"Angular Acceleration, Ch 1+2 (rad/s²) Run #4";"Position, Ch 1+2 (m) Run #4";"Velocity, Ch 1+2 (m/s) Run #4";"Acceleration, Ch 1+2 (m/s²) Run #4";"Angle, Ch 3+4 (rad) Run #4";"Angular Velocity, Ch 3+4 (rad/s) Run #4";"Angular Acceleration, Ch 3+4 (rad/s²) Run #4";"Position, Ch 3+4 (m) Run #4";"Velocity, Ch 3+4 (m/s) Run #4";"Acceleration, Ch 3+4 (m/s²) Run #4";"Output Voltage (V) Run #4";"Output Current (A) Run #4"
25,150;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,618E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25,200;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,320E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25,250;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,362E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25,300;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,981E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25,350;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,654E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25,400;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,398E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25,450;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,074E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25,500;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,058E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25,550;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,600E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25,600;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,797E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25,650;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,260E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25,700;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,393E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25,750;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,260E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25,800;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,518E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25,850;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,536E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25,900;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,527E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25,950;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,307E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26,000;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,169E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26,050;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,656E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26,100;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,672E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26,150;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,047E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26,200;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,344E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26,250;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,196E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26,300;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,706E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26,350;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,065E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26,400;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,293E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26,450;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,473E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26,500;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,373E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26,550;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,532E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26,600;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,996E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26,650;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,611E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26,700;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,979E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26,750;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,947E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26,800;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,575E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26,850;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,121E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26,900;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,252E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26,950;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,396E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27,000;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,860E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27,050;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,563E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27,100;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,947E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27,150;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,464E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27,200;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,124E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27,250;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,908E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27,300;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,327E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27,350;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,032E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27,400;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,429E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27,450;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,894E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27,500;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,153E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27,550;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,026E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27,600;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,112E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27,650;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,659E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27,700;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,004E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27,750;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,690E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27,800;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,488E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27,850;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,874E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27,900;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,242E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27,950;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,015E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28,000;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,835E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28,050;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,679E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28,100;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,153E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28,150;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,788E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28,200;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,348E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28,250;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,427E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28,300;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,963E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28,350;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,255E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28,400;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,910E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28,450;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,382E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28,500;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,457E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28,550;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,819E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28,600;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,693E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28,650;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,164E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28,700;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,577E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28,750;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,915E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28,800;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,239E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28,850;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,672E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28,900;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,706E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28,950;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,303E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29,000;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,622E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29,050;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,541E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29,100;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,700E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29,150;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,960E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29,200;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,901E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29,250;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,582E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29,300;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,874E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29,350;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,641E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29,400;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,486E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29,450;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,940E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29,500;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,579E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29,550;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,604E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29,600;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,534E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29,650;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,720E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29,700;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,171E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29,750;-0,017;0,000;;-4,1667E-4;0,000;;0,000;0,000;;0,0000;0,000;;0,002;-7,976E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29,800;-0,017;0,000;;-4,1667E-4;0,000;;0,000;0,000;;0,0000;0,000;;0,002;-7,885E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29,850;-0,017;;;-4,1667E-4;;;0,000;;;0,0000;;;0,002;-7,475E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
